Date,State,Confirmed,Recovered,Deceased,Other,Tested
5/24/2020,Meghalaya,14,12,1,0,3682
5/24/2020,Manipur,32,4,0,0,4094
5/24/2020,Madhya Pradesh,6665,3408,290,0,135889
5/24/2020,Mizoram,1,1,0,0,342
5/24/2020,Nagaland,0,0,0,0,1097
5/24/2020,Odisha,1336,550,7,0,123834
5/24/2020,Punjab,2060,1898,40,0,66142
5/24/2020,Puducherry,41,12,0,0,6536
5/24/2020,Rajasthan,7028,3848,163,0,317067
5/24/2020,Sikkim,1,0,0,0,1855
5/24/2020,Telangana,1854,1092,53,0,23388
5/24/2020,Tamil Nadu,16277,8324,112,0,409615
5/24/2020,Tripura,194,165,0,0,19278
5/24/2020,India,138536,57694,4024,9,3033591
5/24/2020,State Unassigned,2338,0,0,0,
5/24/2020,Uttar Pradesh,6268,3538,161,0,229621
5/24/2020,Uttarakhand,317,58,3,1,20969
5/24/2020,West Bengal,3667,1339,272,0,138824
5/25/2020,Andaman and Nicobar Islands,33,33,0,0,7363
5/25/2020,Andhra Pradesh,2886,1892,56,0,314566
5/25/2020,Arunachal Pradesh,2,1,0,0,5997
5/25/2020,Assam,549,63,4,3,70029
5/25/2020,Bihar,2737,733,13,0,63741
5/25/2020,Chandigarh,266,187,4,0,4089
5/25/2020,Chhattisgarh,292,67,0,0,55022
5/25/2020,Delhi,14053,6771,276,0,174469
5/25/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10085
5/25/2020,Goa,67,19,0,0,12860
5/25/2020,Gujarat,14468,6636,888,0,186361
5/25/2020,Himachal Pradesh,223,63,4,3,28346
5/25/2020,Haryana,1213,802,16,0,99987
5/25/2020,Jharkhand,405,148,4,0,50709
5/25/2020,Jammu and Kashmir,1668,809,23,0,134188
5/25/2020,Karnataka,2182,705,43,3,219894
5/25/2020,Kerala,897,532,6,0,63009
5/25/2020,Ladakh,53,43,0,0,5896
5/25/2020,Maharashtra,52667,15786,1695,0,379185
5/25/2020,Meghalaya,15,12,1,0,3682
5/25/2020,Manipur,36,4,0,0,5041
5/25/2020,Madhya Pradesh,6859,3571,300,0,138584
5/25/2020,Mizoram,1,1,0,0,359
5/25/2020,Nagaland,3,0,0,0,1366
5/25/2020,Odisha,1438,649,7,0,127776
5/25/2020,Punjab,2081,1913,40,0,67213
5/25/2020,Puducherry,49,17,0,0,6606
5/25/2020,Rajasthan,7300,4056,167,0,327836
5/25/2020,Sikkim,1,0,0,0,2103
5/25/2020,Telangana,1920,1164,56,0,23388
5/25/2020,Tamil Nadu,17082,8731,119,0,421450
5/25/2020,Tripura,198,165,0,0,20871
5/25/2020,India,144950,60706,4173,12,3126119
5/25/2020,State Unassigned,2642,0,0,0,
5/25/2020,Uttar Pradesh,6497,3660,169,0,235622
5/25/2020,Uttarakhand,349,58,4,3,22117
5/25/2020,West Bengal,3816,1414,278,0,148049
5/26/2020,Andaman and Nicobar Islands,33,33,0,0,7448
5/26/2020,Andhra Pradesh,2983,2017,57,0,322714
5/26/2020,Arunachal Pradesh,2,1,0,0,6319
5/26/2020,Assam,683,63,4,3,72654
5/26/2020,Bihar,2968,800,14,0,63741
5/26/2020,Chandigarh,278,187,4,0,4207
5/26/2020,Chhattisgarh,360,79,0,0,57479
5/26/2020,Delhi,14465,6954,288,0,178579
5/26/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10388
5/26/2020,Goa,67,28,0,0,13303
5/26/2020,Gujarat,14829,7137,915,0,189313
5/26/2020,Himachal Pradesh,247,63,4,3,29379
5/26/2020,Haryana,1305,824,16,0,102018
5/26/2020,Jharkhand,426,153,4,0,53309
5/26/2020,Jammu and Kashmir,1759,833,24,0,140962
5/26/2020,Karnataka,2283,764,43,3,228914
5/26/2020,Kerala,964,542,7,0,65303
5/26/2020,Ladakh,53,43,0,0,5896
5/26/2020,Maharashtra,54758,16954,1792,0,390757
5/26/2020,Meghalaya,20,12,1,0,6553
5/26/2020,Manipur,39,4,0,0,6233
5/26/2020,Madhya Pradesh,7024,3689,305,0,141508
5/26/2020,Mizoram,1,1,0,0,438
5/26/2020,Nagaland,4,0,0,0,1366
5/26/2020,Odisha,1517,733,7,0,131595
5/26/2020,Punjab,2106,1918,40,0,69818
5/26/2020,Puducherry,49,17,0,0,6677
5/26/2020,Rajasthan,7536,4276,170,0,337159
5/26/2020,Sikkim,1,0,0,0,2255
5/26/2020,Telangana,2032,1284,57,0,23388
5/26/2020,Tamil Nadu,17728,9342,130,0,431739
5/26/2020,Tripura,232,165,0,0,22049
5/26/2020,India,150857,64291,4346,12,3242160
5/26/2020,State Unassigned,2970,0,0,0,
5/26/2020,Uttar Pradesh,6724,3824,177,0,240588
5/26/2020,Uttarakhand,400,64,4,3,23076
5/26/2020,West Bengal,4009,1486,283,0,157277
5/27/2020,Andaman and Nicobar Islands,33,33,0,0,7499
5/27/2020,Andhra Pradesh,3117,2065,58,0,332378
5/27/2020,Arunachal Pradesh,2,1,0,0,6436
5/27/2020,Assam,784,88,4,3,72654
5/27/2020,Bihar,3036,918,15,0,68262
5/27/2020,Chandigarh,279,187,4,0,4332
5/27/2020,Chhattisgarh,364,83,0,0,59320
5/27/2020,Delhi,15257,7264,303,0,184362
5/27/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10872
5/27/2020,Goa,68,37,0,0,13911
5/27/2020,Gujarat,15205,7547,938,0,193863
5/27/2020,Himachal Pradesh,273,66,6,3,30852
5/27/2020,Haryana,1381,838,18,0,104747
5/27/2020,Jharkhand,433,153,4,0,55427
5/27/2020,Jammu and Kashmir,1921,854,26,0,145162
5/27/2020,Karnataka,2418,781,46,3,241608
5/27/2020,Kerala,1004,552,7,0,67961
5/27/2020,Ladakh,54,43,0,0,5896
5/27/2020,Maharashtra,56948,17918,1897,0,405020
5/27/2020,Meghalaya,20,12,1,0,6685
5/27/2020,Manipur,44,4,0,0,6836
5/27/2020,Madhya Pradesh,7261,3927,313,0,146144
5/27/2020,Mizoram,1,1,0,0,438
5/27/2020,Nagaland,9,0,0,0,1554
5/27/2020,Odisha,1593,812,7,0,136274
5/27/2020,Punjab,2139,1918,40,0,72468
5/27/2020,Puducherry,49,17,0,0,6808
5/27/2020,Rajasthan,7816,4562,173,0,350600
5/27/2020,Sikkim,1,0,0,0,2417
5/27/2020,Telangana,2139,1321,63,0,23388
5/27/2020,Tamil Nadu,18545,9909,136,0,442970
5/27/2020,Tripura,242,165,0,0,23264
5/27/2020,India,158103,67725,4534,12,3362136
5/27/2020,State Unassigned,4013,0,0,0,
5/27/2020,Uttar Pradesh,6991,3991,182,0,240588
5/27/2020,Uttarakhand,469,79,4,3,23975
5/27/2020,West Bengal,4192,1578,289,0,166513
5/28/2020,Andaman and Nicobar Islands,33,33,0,0,7519
5/28/2020,Andhra Pradesh,3245,2133,59,0,342236
5/28/2020,Arunachal Pradesh,3,1,0,0,6984
5/28/2020,Assam,881,104,4,3,72654
5/28/2020,Bihar,3185,1050,15,0,70275
5/28/2020,Chandigarh,289,189,4,0,4467
5/28/2020,Chhattisgarh,398,83,0,0,61771
5/28/2020,Delhi,16281,7495,316,0,191977
5/28/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11177
5/28/2020,Goa,69,38,0,0,14782
5/28/2020,Gujarat,15572,8001,960,0,198048
5/28/2020,Himachal Pradesh,281,73,6,3,32449
5/28/2020,Haryana,1504,881,19,0,108031
5/28/2020,Jharkhand,439,153,4,0,57250
5/28/2020,Jammu and Kashmir,2036,859,27,0,153522
5/28/2020,Karnataka,2533,834,46,3,252078
5/28/2020,Kerala,1089,555,8,0,70622
5/28/2020,Ladakh,74,43,0,0,5896
5/28/2020,Maharashtra,59546,18616,1982,0,420473
5/28/2020,Meghalaya,21,12,1,0,6685
5/28/2020,Manipur,55,4,0,0,7758
5/28/2020,Madhya Pradesh,7453,4050,321,0,151182
5/28/2020,Mizoram,1,1,0,0,516
5/28/2020,Nagaland,18,0,0,0,1765
5/28/2020,Odisha,1660,887,7,0,139311
5/28/2020,Punjab,2158,1946,40,0,72468
5/28/2020,Puducherry,53,17,0,0,6917
5/28/2020,Rajasthan,8067,4815,180,0,365556
5/28/2020,Sikkim,1,0,0,0,2626
5/28/2020,Telangana,2256,1345,67,0,23388
5/28/2020,Tamil Nadu,19372,10548,148,0,455216
5/28/2020,Tripura,244,167,0,0,24126
5/28/2020,India,165357,70896,4710,12,3483838
5/28/2020,State Unassigned,4332,0,0,0,
5/28/2020,Uttar Pradesh,7170,4215,197,0,256267
5/28/2020,Uttarakhand,500,79,4,3,25380
5/28/2020,West Bengal,4536,1668,295,0,175769
5/29/2020,Andaman and Nicobar Islands,33,33,0,0,7567
5/29/2020,Andhra Pradesh,3330,2234,60,0,353874
5/29/2020,Arunachal Pradesh,3,1,0,0,7488
5/29/2020,Assam,1058,126,4,3,92390
5/29/2020,Bihar,3359,1209,15,0,72256
5/29/2020,Chandigarh,289,189,4,0,4543
5/29/2020,Chhattisgarh,415,100,1,0,63992
5/29/2020,Delhi,17386,7846,398,0,199626
5/29/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
5/29/2020,Goa,69,41,0,0,16141
5/29/2020,Gujarat,15944,8609,980,0,201481
5/29/2020,Himachal Pradesh,295,83,6,3,33979
5/29/2020,Haryana,1721,940,19,0,110940
5/29/2020,Jharkhand,521,216,5,0,59452
5/29/2020,Jammu and Kashmir,2164,875,28,0,158729
5/29/2020,Karnataka,2781,894,46,4,264489
5/29/2020,Kerala,1151,565,9,0,74214
5/29/2020,Ladakh,74,43,0,0,5896
5/29/2020,Maharashtra,62228,26997,2098,0,434565
5/29/2020,Meghalaya,27,12,1,0,6685
5/29/2020,Manipur,59,6,0,0,8596
5/29/2020,Madhya Pradesh,7645,4269,334,0,155436
5/29/2020,Mizoram,1,1,0,0,529
5/29/2020,Nagaland,25,0,0,0,1997
5/29/2020,Odisha,1723,977,9,0,143570
5/29/2020,Punjab,2197,1949,42,0,81021
5/29/2020,Puducherry,57,23,0,0,7043
5/29/2020,Rajasthan,8365,5244,184,0,379315
5/29/2020,Sikkim,1,0,0,0,2759
5/29/2020,Telangana,2425,1381,71,0,23388
5/29/2020,Tamil Nadu,20246,11313,157,0,466550
5/29/2020,Tripura,254,167,0,0,25403
5/29/2020,India,173495,82631,4978,13,3611599
5/29/2020,State Unassigned,4673,0,0,0,
5/29/2020,Uttar Pradesh,7445,4410,201,0,270920
5/29/2020,Uttarakhand,716,102,4,3,26951
5/29/2020,West Bengal,4813,1775,302,0,185051
5/30/2020,Andaman and Nicobar Islands,33,33,0,0,7567
5/30/2020,Andhra Pradesh,3461,2289,60,0,363378
5/30/2020,Arunachal Pradesh,4,1,0,0,8017
5/30/2020,Assam,1217,164,4,3,101257
5/30/2020,Bihar,3565,1311,21,0,73929
5/30/2020,Chandigarh,289,199,4,0,4654
5/30/2020,Chhattisgarh,447,102,1,0,66417
5/30/2020,Delhi,18549,8075,416,0,206739
5/30/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
5/30/2020,Goa,70,42,0,0,17871
5/30/2020,Gujarat,16356,9230,1007,0,205780
5/30/2020,Himachal Pradesh,313,107,6,3,35668
5/30/2020,Haryana,1923,971,20,0,114683
5/30/2020,Jharkhand,594,256,5,0,62916
5/30/2020,Jammu and Kashmir,2341,908,28,0,164581
5/30/2020,Karnataka,2922,997,47,4,280217
5/30/2020,Kerala,1209,575,10,0,77257
5/30/2020,Ladakh,77,43,0,0,7354
5/30/2020,Maharashtra,65168,28081,2197,0,448661
5/30/2020,Meghalaya,27,12,1,0,6685
5/30/2020,Manipur,60,6,0,0,8596
5/30/2020,Madhya Pradesh,7891,4444,343,0,161552
5/30/2020,Mizoram,1,1,0,0,686
5/30/2020,Nagaland,36,0,0,0,2210
5/30/2020,Odisha,1819,1050,9,0,147490
5/30/2020,Punjab,2233,1967,44,0,84497
5/30/2020,Puducherry,57,23,0,0,7164
5/30/2020,Rajasthan,8617,5739,193,0,395490
5/30/2020,Sikkim,1,0,0,0,2829
5/30/2020,Telangana,2499,1412,77,0,23388
5/30/2020,Tamil Nadu,21184,12000,163,0,479155
5/30/2020,Tripura,271,172,0,0,26376
5/30/2020,India,181859,86934,5183,13,3737027
5/30/2020,State Unassigned,5043,0,0,0,
5/30/2020,Uttar Pradesh,7701,4651,213,0,279288
5/30/2020,Uttarakhand,749,102,5,3,28433
5/30/2020,West Bengal,5130,1970,309,0,194397
5/31/2020,Andaman and Nicobar Islands,33,33,0,0,7706
5/31/2020,Andhra Pradesh,3571,2340,62,0,372748
5/31/2020,Arunachal Pradesh,4,1,0,0,8283
5/31/2020,Assam,1340,186,4,3,109097
5/31/2020,Bihar,3807,1520,23,0,75737
5/31/2020,Chandigarh,293,199,4,0,4785
5/31/2020,Chhattisgarh,498,114,1,0,69152
5/31/2020,Delhi,19844,8478,473,0,212784
5/31/2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477
5/31/2020,Goa,71,44,0,0,19491
5/31/2020,Gujarat,16794,9919,1038,0,211930
5/31/2020,Himachal Pradesh,331,116,6,3,37168
5/31/2020,Haryana,2091,1048,20,0,118138
5/31/2020,Jharkhand,635,256,5,0,65886
5/31/2020,Jammu and Kashmir,2446,927,28,0,171045
5/31/2020,Karnataka,3221,1218,49,4,293575
5/31/2020,Kerala,1270,590,10,0,77508
5/31/2020,Ladakh,77,47,0,0,7354
5/31/2020,Maharashtra,67655,29329,2286,0,463177
5/31/2020,Meghalaya,27,12,1,0,7781
5/31/2020,Manipur,71,11,0,0,8596
5/31/2020,Madhya Pradesh,8089,4842,350,0,167808
5/31/2020,Mizoram,1,1,0,0,777
5/31/2020,Nagaland,43,0,0,0,2576
5/31/2020,Odisha,1948,1126,9,0,152131
5/31/2020,Punjab,2263,1987,45,0,87852
5/31/2020,Puducherry,70,25,0,0,7255
5/31/2020,Rajasthan,8831,6032,194,0,409777
5/31/2020,Sikkim,1,0,0,0,2925
5/31/2020,Telangana,2698,1428,82,0,23388
5/31/2020,Tamil Nadu,22333,12757,176,0,491962
5/31/2020,Tripura,316,173,0,0,27475
5/31/2020,India,190648,91862,5405,13,3837207
5/31/2020,State Unassigned,5491,0,0,0,
5/31/2020,Uttar Pradesh,8075,4843,217,0,289892
5/31/2020,Uttarakhand,907,102,5,3,30438
5/31/2020,West Bengal,5501,2157,317,0,203751
6/1/2020,Andaman and Nicobar Islands,33,33,0,0,7805
6/1/2020,Andhra Pradesh,3676,2374,64,0,383315
6/1/2020,Arunachal Pradesh,23,1,0,0,8768
6/1/2020,Assam,1486,285,4,3,109097
6/1/2020,Bihar,3945,1741,23,0,78090
6/1/2020,Chandigarh,297,214,4,0,4816
6/1/2020,Chhattisgarh,547,121,1,0,70726
6/1/2020,Delhi,20834,8746,523,0,217537
6/1/2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693
6/1/2020,Goa,73,50,0,0,20780
6/1/2020,Gujarat,17217,10780,1063,0,216258
6/1/2020,Himachal Pradesh,340,118,6,3,37897
6/1/2020,Haryana,2356,1055,21,0,121779
6/1/2020,Jharkhand,661,296,5,0,69187
6/1/2020,Jammu and Kashmir,2601,946,31,0,176309
6/1/2020,Karnataka,3408,1318,50,4,304816
6/1/2020,Kerala,1327,608,11,0,82449
6/1/2020,Ladakh,77,47,0,0,7354
6/1/2020,Maharashtra,70013,30108,2362,0,472344
6/1/2020,Meghalaya,28,12,1,0,8127
6/1/2020,Manipur,83,11,0,0,8596
6/1/2020,Madhya Pradesh,8283,5003,358,0,172019
6/1/2020,Mizoram,1,1,0,0,896
6/1/2020,Nagaland,43,0,0,0,2870
6/1/2020,Odisha,2104,1245,9,0,155690
6/1/2020,Punjab,2301,2000,44,0,91113
6/1/2020,Puducherry,79,25,0,0,7354
6/1/2020,Rajasthan,9100,6213,199,0,425184
6/1/2020,Sikkim,1,0,0,0,3525
6/1/2020,Telangana,2792,1491,88,0,23388
6/1/2020,Tamil Nadu,23495,13170,187,0,503339
6/1/2020,Tripura,423,173,0,0,28360
6/1/2020,India,198372,95744,5606,13,3966075
6/1/2020,State Unassigned,5630,0,0,0,
6/1/2020,Uttar Pradesh,8361,5030,222,0,297903
6/1/2020,Uttarakhand,959,222,5,3,31703
6/1/2020,West Bengal,5772,2306,325,0,213231
6/2/2020,Andaman and Nicobar Islands,33,33,0,0,8086
6/2/2020,Andhra Pradesh,3791,2414,64,0,395681
6/2/2020,Arunachal Pradesh,25,1,0,0,9079
6/2/2020,Assam,1560,338,4,3,120375
6/2/2020,Bihar,4096,1803,24,0,81413
6/2/2020,Chandigarh,301,214,5,0,4902
6/2/2020,Chhattisgarh,562,130,2,0,73198
6/2/2020,Delhi,22132,9243,556,0,223607
6/2/2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693
6/2/2020,Goa,79,57,0,0,22378
6/2/2020,Gujarat,17632,11894,1092,0,221610
6/2/2020,Himachal Pradesh,345,136,6,3,39620
6/2/2020,Haryana,2652,1069,23,0,124564
6/2/2020,Jharkhand,722,296,5,0,71296
6/2/2020,Jammu and Kashmir,2718,953,33,0,183067
6/2/2020,Karnataka,3796,1393,50,4,319628
6/2/2020,Kerala,1413,627,12,0,86169
6/2/2020,Ladakh,81,47,1,0,8310
6/2/2020,Maharashtra,72300,31333,2465,0,484784
6/2/2020,Meghalaya,30,12,1,0,8734
6/2/2020,Manipur,89,14,0,0,8596
6/2/2020,Madhya Pradesh,8420,5221,364,0,177481
6/2/2020,Mizoram,13,1,0,0,1012
6/2/2020,Nagaland,49,0,0,0,3257
6/2/2020,Odisha,2245,1325,9,0,159567
6/2/2020,Punjab,2342,2017,46,0,96329
6/2/2020,Puducherry,79,25,0,0,7444
6/2/2020,Rajasthan,9373,6435,203,0,440789
6/2/2020,Sikkim,1,0,0,0,3788
6/2/2020,Telangana,2891,1526,92,0,23388
6/2/2020,Tamil Nadu,24586,13706,200,0,514433
6/2/2020,Tripura,471,173,0,0,29066
6/2/2020,India,207184,100275,5828,13,4103233
6/2/2020,State Unassigned,6414,0,0,0,
6/2/2020,Uttar Pradesh,8729,5176,229,0,307621
6/2/2020,Uttarakhand,1043,252,7,3,33081
6/2/2020,West Bengal,6168,2410,335,0,222726
6/3/2020,Andaman and Nicobar Islands,33,33,0,0,8295
6/3/2020,Andhra Pradesh,3971,2464,68,0,403747
6/3/2020,Arunachal Pradesh,34,1,0,0,9551
6/3/2020,Assam,1831,414,4,3,126726
6/3/2020,Bihar,4326,2025,25,0,84729
6/3/2020,Chandigarh,301,214,5,0,4977
6/3/2020,Chhattisgarh,626,170,2,0,76446
6/3/2020,Delhi,23645,9542,615,0,230145
6/3/2020,Dadra and Nagar Haveli and Daman and Diu,11,1,0,0,12064
6/3/2020,Goa,126,57,0,0,23816
6/3/2020,Gujarat,18117,12212,1122,0,227898
6/3/2020,Himachal Pradesh,359,146,6,6,41351
6/3/2020,Haryana,2954,1089,23,0,127895
6/3/2020,Jharkhand,764,297,5,0,74499
6/3/2020,Jammu and Kashmir,2857,1007,34,0,189364
6/3/2020,Karnataka,4063,1504,51,4,334825
6/3/2020,Kerala,1495,651,12,0,95348
6/3/2020,Ladakh,90,48,1,0,8310
6/3/2020,Maharashtra,74860,32329,2587,0,498577
6/3/2020,Meghalaya,33,13,1,0,9025
6/3/2020,Manipur,108,38,0,0,12454
6/3/2020,Madhya Pradesh,8588,5445,371,0,183662
6/3/2020,Mizoram,14,1,0,0,1095
6/3/2020,Nagaland,58,0,0,0,3414
6/3/2020,Odisha,2388,1416,9,0,162891
6/3/2020,Punjab,2376,2029,47,0,101036
6/3/2020,Puducherry,90,33,0,0,7576
6/3/2020,Rajasthan,9652,6744,209,0,454788
6/3/2020,Sikkim,2,0,0,0,4102
6/3/2020,Telangana,3020,1556,99,0,23388
6/3/2020,Tamil Nadu,25872,14316,208,0,528534
6/3/2020,Tripura,622,173,0,0,30481
6/3/2020,India,216872,104064,6087,16,4242718
6/3/2020,State Unassigned,7123,0,0,0,
6/3/2020,Uttar Pradesh,8870,5257,230,0,317780
6/3/2020,Uttarakhand,1085,259,8,3,34413
6/3/2020,West Bengal,6508,2580,345,0,232225
6/4/2020,Andaman and Nicobar Islands,33,33,0,0,8413
6/4/2020,Andhra Pradesh,4112,2529,71,0,413733
6/4/2020,Arunachal Pradesh,39,1,0,0,10025
6/4/2020,Assam,2116,460,4,3,133029
6/4/2020,Bihar,4452,2120,28,0,88313
6/4/2020,Chandigarh,302,222,5,0,5059
6/4/2020,Chhattisgarh,773,206,2,0,78971
6/4/2020,Delhi,25004,9898,659,0,236506
6/4/2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,12375
6/4/2020,Goa,166,57,0,0,25300
6/4/2020,Gujarat,18609,12667,1155,0,233921
6/4/2020,Himachal Pradesh,383,175,6,6,42703
6/4/2020,Haryana,3281,1123,24,0,132575
6/4/2020,Jharkhand,827,366,6,0,77641
6/4/2020,Jammu and Kashmir,3142,1048,35,0,195677
6/4/2020,Karnataka,4320,1610,55,4,347093
6/4/2020,Kerala,1589,690,15,0,99692
6/4/2020,Ladakh,94,48,1,0,8310
6/4/2020,Maharashtra,77793,33681,2710,0,511136
6/4/2020,Meghalaya,33,13,1,0,9395
6/4/2020,Manipur,124,38,0,0,12454
6/4/2020,Madhya Pradesh,8762,5637,377,0,189252
6/4/2020,Mizoram,17,1,0,0,1346
6/4/2020,Nagaland,80,0,0,0,3739
6/4/2020,Odisha,2478,1481,9,0,165824
6/4/2020,Punjab,2415,2043,47,0,106933
6/4/2020,Puducherry,99,37,0,0,7794
6/4/2020,Rajasthan,9862,7104,213,0,467129
6/4/2020,Sikkim,2,0,0,0,4358
6/4/2020,Telangana,3147,1587,105,0,23388
6/4/2020,Tamil Nadu,27256,14901,223,0,544981
6/4/2020,Tripura,646,173,0,0,31138
6/4/2020,India,226719,108454,6361,17,4386379
6/4/2020,State Unassigned,7483,0,0,0,
6/4/2020,Uttar Pradesh,9237,5439,245,0,330663
6/4/2020,Uttarakhand,1153,297,10,4,35117
6/4/2020,West Bengal,6876,2768,355,0,241831
6/5/2020,Andaman and Nicobar Islands,33,33,0,0,8694
6/5/2020,Andhra Pradesh,4250,2565,73,0,423564
6/5/2020,Arunachal Pradesh,43,1,0,0,10790
6/5/2020,Assam,2244,510,4,3,133029
6/5/2020,Bihar,4598,2233,29,0,91903
6/5/2020,Chandigarh,309,273,5,0,5121
6/5/2020,Chhattisgarh,863,231,2,0,81773
6/5/2020,Delhi,26334,10315,708,0,241693
6/5/2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,13667
6/5/2020,Goa,196,65,0,0,26208
6/5/2020,Gujarat,19119,13011,1190,0,239911
6/5/2020,Himachal Pradesh,393,185,6,6,43688
6/5/2020,Haryana,3597,1209,24,0,137452
6/5/2020,Jharkhand,922,435,7,0,80097
6/5/2020,Jammu and Kashmir,3324,1086,36,0,202257
6/5/2020,Karnataka,4835,1693,55,4,360720
6/5/2020,Kerala,1700,713,15,-1,104045
6/5/2020,Ladakh,97,48,1,0,9754
6/5/2020,Maharashtra,80229,35147,2849,0,524002
6/5/2020,Meghalaya,33,13,1,0,9592
6/5/2020,Manipur,132,38,0,0,14629
6/5/2020,Madhya Pradesh,8996,5878,384,0,195249
6/5/2020,Mizoram,24,1,0,0,1687
6/5/2020,Nagaland,107,0,0,0,3974
6/5/2020,Odisha,2608,1604,10,0,169010
6/5/2020,Punjab,2461,2069,48,0,113542
6/5/2020,Puducherry,104,43,0,0,7963
6/5/2020,Rajasthan,10084,7359,218,0,480910
6/5/2020,Sikkim,3,0,0,0,4761
6/5/2020,Telangana,3290,1627,113,0,23388
6/5/2020,Tamil Nadu,28694,15762,235,0,560673
6/5/2020,Tripura,694,173,0,0,32300
6/5/2020,India,236191,113225,6647,16,4524317
6/5/2020,State Unassigned,7610,0,0,0,
6/5/2020,Uttar Pradesh,9733,5648,257,0,344717
6/5/2020,Uttarakhand,1215,344,11,4,35967
6/5/2020,West Bengal,7303,2912,366,0,251517
6/6/2020,Andaman and Nicobar Islands,33,33,0,0,9037
6/6/2020,Andhra Pradesh,4460,2640,73,0,436335
6/6/2020,Arunachal Pradesh,45,1,0,0,11261
6/6/2020,Assam,2474,589,4,3,146605
6/6/2020,Bihar,4831,2298,29,0,95473
6/6/2020,Chandigarh,312,273,5,0,5237
6/6/2020,Chhattisgarh,923,259,4,0,85346
6/6/2020,Delhi,27654,10664,761,0,246873
6/6/2020,Dadra and Nagar Haveli and Daman and Diu,19,1,0,0,14780
6/6/2020,Goa,267,65,0,0,27402
6/6/2020,Gujarat,19617,13324,1219,0,245606
6/6/2020,Himachal Pradesh,400,190,6,6,44509
6/6/2020,Haryana,3952,1280,24,0,141688
6/6/2020,Jharkhand,1028,473,7,0,84444
6/6/2020,Jammu and Kashmir,3467,1126,39,0,211880
6/6/2020,Karnataka,5213,1973,57,4,372582
6/6/2020,Kerala,1808,763,16,0,107796
6/6/2020,Ladakh,99,50,1,0,10164
6/6/2020,Maharashtra,82968,37390,2969,0,538009
6/6/2020,Meghalaya,33,13,1,0,10066
6/6/2020,Manipur,157,52,0,0,14629
6/6/2020,Madhya Pradesh,9228,6108,399,0,200913
6/6/2020,Mizoram,24,1,0,0,1991
6/6/2020,Nagaland,107,8,0,0,4061
6/6/2020,Odisha,2781,1716,10,0,172598
6/6/2020,Punjab,2515,2092,50,0,115974
6/6/2020,Puducherry,107,48,0,0,8118
6/6/2020,Rajasthan,10337,7501,231,0,494480
6/6/2020,Sikkim,7,0,0,0,5005
6/6/2020,Telangana,3496,1710,123,0,23388
6/6/2020,Tamil Nadu,30152,16395,254,0,576695
6/6/2020,Tripura,749,173,0,0,33331
6/6/2020,India,246599,118658,6944,18,4666386
6/6/2020,State Unassigned,8192,0,0,0,
6/6/2020,Uttar Pradesh,10103,5908,268,0,355085
6/6/2020,Uttarakhand,1303,422,11,5,36638
6/6/2020,West Bengal,7738,3119,383,0,261288
6/7/2020,Andaman and Nicobar Islands,33,33,0,0,9242
6/7/2020,Andhra Pradesh,4659,2669,75,0,454030
6/7/2020,Arunachal Pradesh,48,1,0,0,11516
6/7/2020,Assam,2682,637,4,3,153326
6/7/2020,Bihar,5070,2405,30,0,99108
6/7/2020,Chandigarh,314,274,5,0,5312
6/7/2020,Chhattisgarh,1073,266,4,0,88896
6/7/2020,Delhi,28936,10999,812,0,251915
6/7/2020,Dadra and Nagar Haveli and Daman and Diu,20,2,0,0,15546
6/7/2020,Goa,300,65,0,0,29739
6/7/2020,Gujarat,20097,13643,1249,0,251686
6/7/2020,Himachal Pradesh,411,218,6,6,45888
6/7/2020,Haryana,4448,1474,28,0,145722
6/7/2020,Jharkhand,1103,490,7,0,87721
6/7/2020,Jammu and Kashmir,4087,1216,41,0,218481
6/7/2020,Karnataka,5452,2132,59,4,384442
6/7/2020,Kerala,1915,804,16,0,111930
6/7/2020,Ladakh,103,50,1,0,10164
6/7/2020,Maharashtra,85975,39314,3060,0,553063
6/7/2020,Meghalaya,36,13,1,0,10066
6/7/2020,Manipur,172,52,0,0,17028
6/7/2020,Madhya Pradesh,9401,6331,412,0,208514
6/7/2020,Mizoram,34,1,0,0,2252
6/7/2020,Nagaland,116,8,0,0,4371
6/7/2020,Odisha,2856,1894,11,0,176098
6/7/2020,Punjab,2608,2106,51,0,124266
6/7/2020,Puducherry,119,49,0,0,8274
6/7/2020,Rajasthan,10599,7754,240,0,506784
6/7/2020,Sikkim,7,0,0,0,5005
6/7/2020,Telangana,3650,1742,137,0,23388
6/7/2020,Tamil Nadu,31667,16999,272,0,592970
6/7/2020,Tripura,802,192,0,0,35263
6/7/2020,India,257481,123849,7205,18,4774434
6/7/2020,State Unassigned,8610,0,0,0,
